ID	Prolif_1	Prolif_2	Prolif_3	Senes_1	Senes_2	Senes_3	Senes_MtD_1	Senes_MtD_2	Senes_MtD_3
ENSG00000108639	781.07	823.04	752.2	1737.34	2613.77	1865.28	693.46	729.48	666.83
ENSG00000213063	2.58	5.28	5.8	1.04	3.19	3.08	1.93	2.99	1.69
ENSG00000115216	4916.21	5073.64	4817.31	4552.36	4498.06	4728.45	4467.99	4649.21	4331.45
ENSG00000106823	11.62	19.34	23.22	13.48	14.89	12.33	2.89	2.99	3.39
ENSG00000115211	1368.48	1524.73	1467.25	1592.13	1918.32	1519.97	1243.41	1422.3	1434.49
ENSG00000259305	5.16	0.88	1.16	6.22	6.38	4.11	1.93	3.74	0.85
ENSG00000213064	2034.65	1950.32	2152.12	1457.29	1554.65	1470.64	1401.36	1438.76	1444.66
ENSG00000138735	7041.23	5662.78	6095.35	27098.4	19757.44	30519.6	1518.87	1162.68	1141.33
ENSG00000226121	52.93	65.07	77.77	49.79	21.27	51.38	97.28	88.29	79.65
ENSG00000165699	2259.29	2053.2	2074.35	3372	2637.16	3260.89	3581.9	2949.34	3264.68
ENSG00000165698	95.54	116.07	118.4	204.33	259.46	221.98	173.36	207.25	185.56
ENSG00000165695	5.16	2.64	3.48	4.15	14.89	13.36	14.45	11.97	13.56
ENSG00000251484	0	0	0	4.15	3.19	4.11	0.96	0.75	0
ENSG00000251485	1.29	4.4	2.32	1.04	7.44	8.22	17.34	16.46	20.34
ENSG00000213068	3.87	1.76	3.48	1.04	0	2.06	1.93	1.5	1.69
ENSG00000266707	9.04	6.16	9.29	2.07	1.06	1.03	2.89	3.74	1.69
ENSG00000196628	1955.9	1776.21	1879.33	599.51	414.71	718.36	1213.55	898.57	1012.53
ENSG00000153094	52.93	40.45	48.75	69.49	69.12	77.08	223.45	180.31	210.13
ENSG00000266708	2.58	3.52	4.64	2.07	4.25	8.22	1.93	1.5	0.85
ENSG00000227678	0	2.64	0	2.07	3.19	0	0	1.5	0
ENSG00000127838	1713.19	1731.37	1482.34	2518.37	2888.12	2523	1038.26	1301.84	1072.69
ENSG00000227671	466.06	415.04	506.11	982.25	784.77	1015.37	395.85	338.93	346.55
ENSG00000127837	3732.34	3916.46	3562.49	3785.85	4171.61	3687.39	4781.01	5215.58	4961
ENSG00000223959	307.26	295.45	356.37	393.11	391.32	347.36	247.53	258.12	246.57
ENSG00000143217	5.16	0.88	2.32	4.15	5.32	12.33	26.97	21.7	21.18
ENSG00000223953	0	0	1.16	3.11	0	3.08	0	1.5	0
ENSG00000185722	3071.34	3226.2	3215.41	3150.04	2091.65	3386.27	4471.84	3375.05	4010.32
ENSG00000185721	2256.71	2404.04	2256.59	1825.51	2036.36	1857.05	2840.29	3077.28	2900.34
ENSG00000245614	2.58	5.28	2.32	2.07	6.38	2.06	4.82	8.98	11.02
ENSG00000185728	4646.39	4171.46	4514.35	4385.37	3680.33	4651.37	4904.29	4186.83	4406.01
ENSG00000196208	41.31	44.84	34.82	106.83	76.56	96.6	123.28	94.27	138.96
ENSG00000154370	894.68	1001.54	942.57	1018.55	1108.03	955.76	1185.62	1340.74	1298.93
ENSG00000213455	2.58	3.52	2.32	1.04	2.13	2.06	2.89	3.74	2.54
ENSG00000196204	601.62	645.42	639.6	571.51	558.27	523.1	893.79	922.51	862.56
ENSG00000213452	1.29	0	2.32	4.15	0	2.06	3.85	2.99	2.54
ENSG00000213450	0	0.88	0	0	4.25	0	3.85	2.24	2.54
ENSG00000261141	0	1.76	2.32	1.04	0	2.06	3.85	1.5	0
ENSG00000152402	3.87	7.03	4.64	3.11	3.19	3.08	18.3	11.97	8.47
ENSG00000244045	303.39	277.86	283.23	207.44	213.74	214.79	576.92	670.37	633.79
ENSG00000183604	24.53	13.19	17.41	21.78	9.57	23.64	19.26	13.47	11.02
ENSG00000183605	477.68	459	475.93	524.83	786.89	507.68	349.62	428.71	408.4
ENSG00000148053	0	4.4	3.48	11.41	14.89	14.39	15.41	8.98	8.47
ENSG00000112297	994.09	942.62	940.25	95.42	86.13	96.6	242.71	202.01	229.62
ENSG00000116977	1400.76	1415.69	1424.3	1219.77	1028.28	1299.01	3238.06	3021.16	2957.11
ENSG00000258168	0	0.88	0	0	1.06	0	3.85	1.5	2.54
ENSG00000112294	36.15	28.14	31.34	120.32	125.48	156.21	52.97	36.66	43.21
ENSG00000112293	0	0	2.32	10.37	6.38	16.44	5.78	5.99	10.17
ENSG00000112290	809.47	782.59	733.62	484.38	404.08	520.02	828.3	745.19	755.8
ENSG00000112299	16.78	8.79	17.41	26.97	28.71	26.72	9.63	10.47	9.32
ENSG00000255495	20.66	24.62	20.89	8.3	5.32	5.14	5.78	5.99	5.08
ENSG00000255496	1.29	0	0	4.15	0	7.19	0.96	2.99	3.39
ENSG00000006025	326.63	366.67	378.42	638.93	723.09	595.04	405.48	470.61	423.65
ENSG00000154957	244	296.33	268.14	397.26	462.57	416.22	235.97	237.17	245.72
ENSG00000230581	20.66	21.1	12.77	10.37	12.76	7.19	12.52	8.23	7.63
ENSG00000184897	1297.48	1589.8	1480.02	589.14	736.92	558.04	1120.13	1333.26	1100.65
ENSG00000164252	1362.03	1345.35	1262.95	1283.04	1071.88	1333.95	1600.73	1544.25	1542.95
ENSG00000164253	1940.41	1840.4	1831.74	1658.51	1544.02	1701.87	1149.98	1167.91	1084.56
ENSG00000164251	579.67	552.21	488.7	142.1	115.91	145.93	110.76	115.22	116.08
ENSG00000164258	1802.27	1895.8	1801.56	1438.62	1878.98	1398.7	1656.59	1999.89	1899.67
ENSG00000197557	224.64	208.4	193.85	181.51	140.37	190.12	368.88	358.38	358.41
ENSG00000197879	16064.18	19055.61	17623.24	12054.57	9980.8	11793.88	9851.92	9544.57	9414.45
ENSG00000100731	3785.27	3509.34	3786.52	4378.1	3199.68	4789.08	4385.16	3423.69	4083.18
ENSG00000100739	2882.85	3176.96	2913.6	3006.9	4294.96	3166.34	1770.24	1989.42	1859.84
ENSG00000197558	7.75	6.16	2.32	51.86	58.49	60.63	6.74	2.24	1.69
ENSG00000053702	20.66	25.5	25.54	64.31	65.93	54.47	26	28.43	22.88
ENSG00000229944	127.81	115.19	133.49	67.42	62.74	62.69	122.32	99.51	110.15
ENSG00000204993	1.29	0	1.16	1.04	2.13	1.03	2.89	0	0.85
ENSG00000204991	118.77	119.59	100.99	227.15	239.26	207.6	210.93	195.28	213.52
ENSG00000146966	663.59	657.73	625.67	813.18	877.28	906.43	417.04	449.66	406.71
ENSG00000198060	2205.06	2251.92	2280.97	1548.57	1460.01	1696.73	3266.96	3091.49	3229.1
ENSG00000198064	1.29	1.76	3.48	1.04	2.13	5.14	0.96	3.74	1.69
ENSG00000097021	3290.81	3641.24	3455.7	3086.77	3614.4	2869.34	1720.16	2023.09	1807.31
ENSG00000196605	134.27	115.19	119.56	343.32	262.65	367.92	228.26	203.51	208.44
ENSG00000256211	27.11	15.83	20.89	33.19	47.85	38.02	26	32.17	27.96
ENSG00000174206	216.89	206.64	210.1	214.7	205.23	225.07	323.61	350.9	331.3
ENSG00000160401	73.59	71.22	73.13	121.35	70.18	90.44	70.31	67.34	63.55
ENSG00000137494	682.95	613.76	646.56	966.69	789.02	961.93	942.91	920.27	1004.06
ENSG00000248727	5.16	0	2.32	9.33	3.19	3.08	0	0	0.85
ENSG00000235720	19.37	14.07	24.38	15.56	4.25	8.22	7.71	8.23	11.02
ENSG00000216179	1.29	1.76	1.16	3.11	2.13	3.08	0	0.75	0.85
ENSG00000280181	1.29	1.76	2.32	4.15	3.19	2.06	0.96	0	0
ENSG00000280184	5.16	6.16	10.45	32.15	20.2	21.58	3.85	5.99	5.08
ENSG00000280187	82.63	98.48	88.22	58.08	60.61	70.91	115.58	95.02	125.4
ENSG00000280186	1.29	1.76	1.16	2.07	5.32	2.06	2.89	1.5	0.85
ENSG00000204564	218.18	281.38	233.32	329.84	382.81	266.17	301.46	352.39	316.89
ENSG00000269946	2.58	5.28	3.48	9.33	14.89	8.22	10.59	11.22	12.71
ENSG00000177551	0	0	0	3.11	2.13	0	7.71	9.73	12.71
ENSG00000237461	5.16	3.52	3.48	1.04	2.13	1.03	0.96	0	0.85
ENSG00000187815	219.47	185.54	222.87	74.68	80.82	88.38	165.66	173.58	155.06
ENSG00000199332	12.91	3.52	8.13	12.45	5.32	13.36	0.96	1.5	3.39
ENSG00000005448	605.49	662.12	627.99	433.56	514.67	398.75	837.93	1139.48	1025.24
ENSG00000240236	3.87	10.55	5.8	3.11	3.19	5.14	3.85	5.99	5.93
ENSG00000240230	528.03	503.85	542.09	606.77	612.5	581.68	1601.7	1595.13	1751.39
ENSG00000240238	1.29	3.52	0	0	1.06	1.03	0	0.75	0.85
ENSG00000011638	755.25	705.21	705.77	1921.97	2083.14	1883.77	1292.53	1347.48	1376.88
ENSG00000241723	3.87	4.4	4.64	3.11	4.25	3.08	2.89	2.99	2.54
ENSG00000241720	1.29	0.88	0	0	1.06	2.06	3.85	1.5	0
ENSG00000244932	14.2	21.1	31.34	37.34	27.65	46.25	32.75	23.19	18.64
ENSG00000163328	182.03	160.04	155.55	689.75	652.91	804.69	952.54	713.02	887.13
ENSG00000163322	485.42	408.88	396.99	315.31	248.83	406.97	143.51	132.43	127.94
ENSG00000163320	4207.44	3796.88	3952.52	2622.09	2022.53	2649.41	5809.64	5224.56	5387.19
ENSG00000084090	5941.28	5887	5680.95	5642.48	5363.64	5729.43	6844.04	6907.97	7315.67
ENSG00000084093	2707.27	2246.65	2489.91	1649.18	1160.14	1792.31	2143.94	1834.54	1813.24
ENSG00000084092	796.56	831.83	861.31	767.54	779.45	774.89	831.19	773.62	774.44
ENSG00000127314	3124.27	3060.89	3162.02	1660.59	1403.65	1591.91	3125.38	2911.18	3208.76
ENSG00000127311	64.55	65.07	68.49	57.05	45.72	71.94	60.68	41.15	43.21
ENSG00000101445	1.29	0.88	0	3.11	0	0	0	2.24	1.69
ENSG00000276791	29.69	26.38	26.7	31.12	31.9	21.58	45.27	53.12	41.52
ENSG00000003509	375.69	364.04	376.1	562.17	585.92	543.65	388.14	446.67	389.76
ENSG00000136247	626.15	626.07	632.64	646.19	761.37	735.83	766.66	818.51	771.9
ENSG00000136244	129.1	77.38	97.51	290.42	311.57	266.17	84.76	102.5	89.81
ENSG00000136243	729.43	683.23	723.18	822.52	806.04	763.58	743.54	780.35	793.93
ENSG00000136240	15359.28	15198.06	14468.19	18399.24	23848.23	20699.93	8820.4	9322.36	8772.19
ENSG00000137198	420.87	443.17	363.33	537.28	572.09	507.68	104.02	100.26	104.22
ENSG00000137193	311.14	358.76	309.93	512.39	491.28	545.71	425.71	396.54	400.78
ENSG00000221878	5.16	4.4	6.96	1.04	2.13	1.03	0.96	0	2.54
ENSG00000271072	1.29	1.76	2.32	2.07	0	2.06	1.93	0.75	2.54
ENSG00000178761	571.92	592.66	588.52	901.34	745.42	918.76	533.58	526.72	542.28
ENSG00000102678	0	1.76	3.48	60.16	82.94	76.05	41.41	43.39	40.67
ENSG00000279689	5.16	6.16	5.8	16.6	15.95	14.39	2.89	5.24	6.78
ENSG00000158220	3.87	7.03	6.96	7.26	7.44	8.22	10.59	10.47	6.78
ENSG00000198885	152.34	167.95	148.58	8.3	14.89	22.61	5.78	7.48	6.78
ENSG00000198886	64405.19	69563.38	68921.25	226151.25	285017.52	235201.42	1984.06	2077.7	1600.57
ENSG00000198887	2474.89	2063.75	2290.26	1552.72	1159.07	1623.77	2773.83	2240.81	2444.49
ENSG00000204253	679.08	735.11	718.53	525.87	526.37	551.87	698.27	669.62	650.73
ENSG00000254132	0	0	0	4.15	9.57	3.08	0	0	0
ENSG00000198888	14391.02	15797.75	15985.36	62667.78	81830.67	61602.38	484.46	494.55	411.79
ENSG00000200879	2.58	4.4	5.8	13.48	8.51	6.17	7.71	5.99	6.78
ENSG00000175104	516.41	486.26	540.93	436.67	341.34	453.22	842.74	697.31	762.58
ENSG00000204149	83.92	82.66	73.13	322.58	378.56	307.28	121.36	143.65	152.52
ENSG00000204148	0	0	0	1.04	0	2.06	1.93	2.99	4.24
ENSG00000165868	1195.49	1113.21	1123.65	572.55	506.16	551.87	340.95	290.29	310.12
ENSG00000204147	134.27	111.67	112.6	71.57	91.45	73.99	169.51	188.54	170.31
ENSG00000026103	2500.71	2355.68	2466.7	2995.49	3405.98	3309.19	4062.51	4015.5	4128.09
ENSG00000206432	342.12	342.05	297.16	146.25	146.75	129.49	214.78	209.49	222.84
ENSG00000272338	12.91	18.47	29.02	10.37	31.9	18.5	9.63	21.7	20.34
ENSG00000278716	7.75	6.16	10.45	11.41	14.89	7.19	6.74	9.73	6.78
ENSG00000272333	1542.77	1719.94	1794.59	1994.57	1681.19	1831.36	2330.79	2163.75	2315.7
ENSG00000270307	10.33	11.43	20.89	63.27	47.85	40.08	0	0	0
ENSG00000270300	2.58	1.76	3.48	3.11	0	4.11	1.93	0	0
ENSG00000159915	12.91	21.98	26.7	53.94	61.68	62.69	18.3	20.95	13.56
ENSG00000159176	16000.92	16954.05	15689.35	13840.66	14577.76	14054.82	18058.8	19891.19	18806.03
ENSG00000159917	80.04	69.47	82.42	101.65	113.78	131.55	62.6	60.6	54.23
ENSG00000272810	0	1.76	1.16	2.07	7.44	1.03	0	2.24	0.85
ENSG00000265702	0	0.88	0	6.22	8.51	5.14	2.89	0.75	0
ENSG00000277829	0	0	1.16	4.15	8.51	3.08	0	0	1.69
ENSG00000032219	716.52	581.23	641.92	817.33	609.31	842.71	756.06	640.44	667.68
ENSG00000232237	2.58	0.88	1.16	2.07	0	2.06	0.96	1.5	1.69
ENSG00000277342	3.87	9.67	8.13	5.19	2.13	5.14	5.78	14.96	8.47
ENSG00000232233	3.87	5.28	6.96	5.19	9.57	3.08	1.93	0.75	0.85
ENSG00000234171	156.21	175.86	157.87	84.01	121.22	82.22	80.9	109.98	80.49
ENSG00000234176	227.22	303.36	294.84	145.21	178.65	164.43	209	214.73	206.74
ENSG00000234175	11.62	11.43	12.77	7.26	8.51	9.25	3.85	4.49	3.39
ENSG00000274554	3.87	6.16	5.8	7.26	2.13	4.11	8.67	3.74	6.78
ENSG00000070404	2677.58	3136.51	3102.81	3777.55	5428.51	3504.46	3667.62	4311.78	4064.54
ENSG00000284618	5.16	0.88	3.48	3.11	4.25	5.14	1.93	3.74	5.08
ENSG00000146859	238.84	246.21	231	324.65	319.01	322.7	404.52	300.77	356.72
ENSG00000171462	49.06	51.88	35.98	46.67	49.98	39.05	78.98	90.53	94.05
ENSG00000171467	1093.5	1049.02	1131.78	781.03	531.69	825.24	1042.11	846.19	965.09
ENSG00000171466	843.04	838.87	829.97	629.59	527.43	651.56	1388.84	1181.38	1277.74
ENSG00000171469	1287.15	1200.26	1213.03	1630.51	1282.43	1731.67	1321.42	1184.37	1309.94
ENSG00000135452	622.27	615.52	652.37	1077.67	1324.96	1167.47	978.55	978.62	978.64
ENSG00000135451	620.98	781.71	799.79	23.86	44.66	39.05	51.05	44.14	60.16
ENSG00000135457	1433.03	1333.92	1302.42	1196.95	1118.67	1235.3	1615.18	1555.47	1633.61
ENSG00000135454	52.93	66.83	62.68	98.54	96.77	110.99	26.97	41.15	22.88
ENSG00000102103	1362.03	1519.45	1377.87	1119.16	1427.04	1098.61	1378.25	1735.78	1439.58
ENSG00000102100	1515.66	1528.25	1388.32	1460.41	1889.61	1763.53	1533.31	1578.67	1567.52
ENSG00000102109	1.29	2.64	0	3.11	10.63	5.14	7.71	8.98	8.47
ENSG00000109133	3116.53	3005.49	3276.93	2146.01	2144.82	2189	3713.85	3436.4	3516.33
ENSG00000130726	12964.44	15042.42	14382.29	9384.76	10033.97	9232.85	11473.84	12884.46	12385.12
ENSG00000220848	54.22	83.53	66.17	109.95	131.86	100.71	80.9	76.31	72.87
ENSG00000220842	16.78	20.22	20.89	22.82	32.96	22.61	8.67	16.46	14.4
ENSG00000131480	16.78	13.19	12.77	59.12	63.8	79.13	318.8	326.96	378.75
ENSG00000075188	897.26	922.4	819.52	499.94	543.38	499.46	502.76	598.55	539.74
ENSG00000271897	3.87	4.4	2.32	12.45	15.95	12.33	0	1.5	0
ENSG00000271895	6.46	8.79	2.32	16.6	58.49	21.58	18.3	17.96	19.49
ENSG00000132821	21.95	23.74	16.25	183.59	233.94	220.96	19.26	20.2	17.79
ENSG00000273024	1.29	0.88	3.48	3.11	0	5.14	0	0.75	3.39
ENSG00000273026	0	3.52	11.61	10.37	14.89	9.25	11.56	8.98	9.32
ENSG00000226210	259.5	257.64	227.52	407.63	492.34	330.92	365.99	457.14	402.47
ENSG00000251791	1.29	0	1.16	4.15	3.19	2.06	0	0.75	1.69
ENSG00000143870	11790.9	11633.32	10960.26	8972.99	10137.12	9921.41	5192.27	5095.13	5446.5
ENSG00000143878	3701.36	3991.2	3911.89	5213.07	4862.8	4805.52	5537.07	5713.13	5321.95
ENSG00000134508	1367.19	1522.09	1326.79	2209.28	2096.97	2204.42	1649.85	1682.66	1748.85
ENSG00000188092	49.06	48.36	51.08	73.64	96.77	79.13	78.01	77.06	77.11
ENSG00000261652	28.4	20.22	20.89	31.12	30.84	21.58	12.52	6.73	10.17
ENSG00000188095	1.29	9.67	5.8	4.15	3.19	5.14	0	0.75	0
ENSG00000129422	11.62	14.07	8.13	18.67	15.95	29.8	8.67	9.73	11.86
